s_num,ep_num,nth_s_ep,seg_num,seg_name,seg_url
11,Episode_289,3,3,Chansami and Abby Thammavong,https://unsolvedmysteries.fandom.com//wiki/Chansami_and_Abby_Thammavong
11,Episode_289,3,4,Loews Cottage,https://unsolvedmysteries.fandom.com//wiki/Loews_Cottage
11,Episode_289,3,5,John Holland,https://unsolvedmysteries.fandom.com//wiki/John_Holland
11,Episode_289,3,5,Elizabeth Joyce,https://unsolvedmysteries.fandom.com//wiki/Elizabeth_Joyce
11,Episode_290,4,1,Alan Golder,https://unsolvedmysteries.fandom.com//wiki/Alan_Golder
11,Episode_290,4,2,Ted Binion,https://unsolvedmysteries.fandom.com//wiki/Ted_Binion
11,Episode_290,4,3,Nostradamus,https://unsolvedmysteries.fandom.com//wiki/Nostradamus
11,Episode_290,4,4,Amy Bradley,https://unsolvedmysteries.fandom.com//wiki/Amy_Bradley
11,Episode_290,4,5,Saviors of Doris Smith,https://unsolvedmysteries.fandom.com//wiki/Saviors_of_Doris_Smith
11,Episode_290,4,5,Thomas Wright,https://unsolvedmysteries.fandom.com//wiki/Thomas_Wright
11,Episode_291,5,1,Carol Parrish and Juelle,https://unsolvedmysteries.fandom.com//wiki/Carol_Parrish_and_Juelle
11,Episode_291,5,2,Jessica Keen,https://unsolvedmysteries.fandom.com//wiki/Jessica_Keen
11,Episode_291,5,3,Benjamin Baker,https://unsolvedmysteries.fandom.com//wiki/Benjamin_Baker
11,Episode_291,5,4,Norman,https://unsolvedmysteries.fandom.com//wiki/Norman
11,Episode_291,5,4,Lulu,https://unsolvedmysteries.fandom.com//wiki/Lulu
11,Episode_291,5,5,Rick Vallee,https://unsolvedmysteries.fandom.com//wiki/Rick_Vallee
11,Episode_292,6,1,Cam Lyman,https://unsolvedmysteries.fandom.com//wiki/Cam_Lyman
11,Episode_292,6,2,Ok-Cha Wortman,https://unsolvedmysteries.fandom.com//wiki/Ok-Cha_Wortman
11,Episode_292,6,3,Charlene Richard,https://unsolvedmysteries.fandom.com//wiki/Charlene_Richard
11,Episode_292,6,4,HOPE,https://unsolvedmysteries.fandom.com//wiki/HOPE
11,Episode_292,6,5,Jim Wood,https://unsolvedmysteries.fandom.com//wiki/Jim_Wood
12,Episode_293,1,1,Linda Sherman,https://unsolvedmysteries.fandom.com//wiki/Linda_Sherman
12,Episode_294,2,1,Lauria Bible and Ashley Freeman,https://unsolvedmysteries.fandom.com//wiki/Lauria_Bible_and_Ashley_Freeman
12,Episode_294,2,1,Danny and Kathy Freeman,https://unsolvedmysteries.fandom.com//wiki/Danny_and_Kathy_Freeman
12,Episode_295,3,1,Bryan Nisenfeld,https://unsolvedmysteries.fandom.com//wiki/Bryan_Nisenfeld
12,Episode_296,4,1,Traci Kenley and Bill Rundle,https://unsolvedmysteries.fandom.com//wiki/Traci_Kenley_and_Bill_Rundle
12,Episode_297,5,1,The Family of Dolores Camarena,https://unsolvedmysteries.fandom.com//wiki/The_Family_of_Dolores_Camarena
12,Episode_297,5,2,Amy Wroe Bechtel,https://unsolvedmysteries.fandom.com//wiki/Amy_Wroe_Bechtel
12,Episode_298,6,1,James Sullivan,https://unsolvedmysteries.fandom.com//wiki/James_Sullivan
12,Episode_298,6,2,Amy Bradley,https://unsolvedmysteries.fandom.com//wiki/Amy_Bradley
12,Episode_299,7,1,Eagle,https://unsolvedmysteries.fandom.com//wiki/Eagle
12,Episode_300,8,1,Trisha Autry,https://unsolvedmysteries.fandom.com//wiki/Trisha_Autry
12,Episode_301,9,1,Dee Klepper,https://unsolvedmysteries.fandom.com//wiki/Dee_Klepper
12,Episode_301,9,1,Gus Ortega,https://unsolvedmysteries.fandom.com//wiki/Gus_Ortega
12,Episode_302,10,1,Craig Pritchert and Nova Guthrie,https://unsolvedmysteries.fandom.com//wiki/Craig_Pritchert_and_Nova_Guthrie
12,Episode_303,11,1,Landon and Logan Walker,https://unsolvedmysteries.fandom.com//wiki/Landon_and_Logan_Walker
12,Episode_303,11,1,Craig Walker,https://unsolvedmysteries.fandom.com//wiki/Craig_Walker
12,Episode_303,11,2,Alan Golder,https://unsolvedmysteries.fandom.com//wiki/Alan_Golder
12,Episode_304,12,1,Jerry Lee Bowen,https://unsolvedmysteries.fandom.com//wiki/Jerry_Lee_Bowen
12,Episode_305,13,1,Kristen Modafferi,https://unsolvedmysteries.fandom.com//wiki/Kristen_Modafferi
12,Episode_306,14,1,Lizzie Borden House,https://unsolvedmysteries.fandom.com//wiki/Lizzie_Borden_House
12,Episode_307,15,1,Sonya Fitzpatrick,https://unsolvedmysteries.fandom.com//wiki/Sonya_Fitzpatrick
12,Episode_308,16,1,Jones House,https://unsolvedmysteries.fandom.com//wiki/Jones_House
12,Episode_309,17,1,Yefim Shubentsov,https://unsolvedmysteries.fandom.com//wiki/Yefim_Shubentsov
12,Episode_310,18,1,John Addis,https://unsolvedmysteries.fandom.com//wiki/John_Addis
12,Episode_310,18,1,Joann Albanese,https://unsolvedmysteries.fandom.com//wiki/Joann_Albanese
12,Episode_311,19,1,Myrtles Plantation,https://unsolvedmysteries.fandom.com//wiki/Myrtles_Plantation
12,Episode_311,19,2,Judith Smith,https://unsolvedmysteries.fandom.com//wiki/Judith_Smith
12,Episode_312,20,1,Jesse James Hollywood,https://unsolvedmysteries.fandom.com//wiki/Jesse_James_Hollywood
12,Episode_312,20,2,Jessica Keen,https://unsolvedmysteries.fandom.com//wiki/Jessica_Keen
12,Episode_313,21,1,Desiree Lingo-Perkins,https://unsolvedmysteries.fandom.com//wiki/Desiree_Lingo-Perkins
12,Episode_313,21,2,Carl McWilliams,https://unsolvedmysteries.fandom.com//wiki/Carl_McWilliams
12,Episode_313,21,3,Jayson Artis,https://unsolvedmysteries.fandom.com//wiki/Jayson_Artis
12,Episode_314,22,1,Wil Hendrick,https://unsolvedmysteries.fandom.com//wiki/Wil_Hendrick
12,Episode_314,22,2,Richard Aderson,https://unsolvedmysteries.fandom.com//wiki/Richard_Aderson
12,Episode_314,22,2,Robert James,https://unsolvedmysteries.fandom.com//wiki/Robert_James
12,Episode_314,22,3,Nazca Lines,https://unsolvedmysteries.fandom.com//wiki/Nazca_Lines
12,Episode_314,22,4,Logan Carroll,https://unsolvedmysteries.fandom.com//wiki/Logan_Carroll
12,Episode_315,23,1,Debra and Diana Cordova,https://unsolvedmysteries.fandom.com//wiki/Debra_and_Diana_Cordova
12,Episode_316,24,1,Gordon Weaver,https://unsolvedmysteries.fandom.com//wiki/Gordon_Weaver
12,Episode_316,24,2,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/James_Bulger
12,Episode_317,25,1,Leah Roberts,https://unsolvedmysteries.fandom.com//wiki/Leah_Roberts
12,Episode_318,26,1,Arthur Lopez Jr.,https://unsolvedmysteries.fandom.com//wiki/Arthur_Lopez_Jr.
12,Episode_319,27,1,Natasha Jennings,https://unsolvedmysteries.fandom.com//wiki/Natasha_Jennings
12,Episode_320,28,1,Clayton Waagner,https://unsolvedmysteries.fandom.com//wiki/Clayton_Waagner
12,Episode_321,29,1,Jodie Bordeaux,https://unsolvedmysteries.fandom.com//wiki/Jodie_Bordeaux
12,Episode_322,30,1,Dr. Emily Craig,https://unsolvedmysteries.fandom.com//wiki/Dr._Emily_Craig
12,Episode_322,30,1,Diane Washer,https://unsolvedmysteries.fandom.com//wiki/Diane_Washer
12,Episode_322,30,1,Nancy Daddysman,https://unsolvedmysteries.fandom.com//wiki/Nancy_Daddysman
12,Episode_323,31,1,Malaika Griffin,https://unsolvedmysteries.fandom.com//wiki/Malaika_Griffin
12,Episode_324,32,1,Karen and Kathy Mills,https://unsolvedmysteries.fandom.com//wiki/Karen_and_Kathy_Mills
12,Episode_324,32,2,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Shannon_Kinne
12,Episode_324,32,3,Carolyn Hebert,https://unsolvedmysteries.fandom.com//wiki/Carolyn_Hebert
12,Episode_324,32,3,Elaine Emmi,https://unsolvedmysteries.fandom.com//wiki/Elaine_Emmi
12,Episode_324,32,3,Linda Babb,https://unsolvedmysteries.fandom.com//wiki/Linda_Babb
12,Episode_324,32,4,Joe Cole,https://unsolvedmysteries.fandom.com//wiki/Joe_Cole
12,Episode_325,33,1,Darlie Routier,https://unsolvedmysteries.fandom.com//wiki/Darlie_Routier
12,Episode_325,33,1,Devon and Damon Routier,https://unsolvedmysteries.fandom.com//wiki/Devon_and_Damon_Routier
12,Episode_326,34,1,David Shipenburg,https://unsolvedmysteries.fandom.com//wiki/David_Shipenburg
12,Episode_326,34,2,Jason McVean and Alan Pilon,https://unsolvedmysteries.fandom.com//wiki/Jason_McVean_and_Alan_Pilon
12,Episode_327,35,1,Morgan Nick,https://unsolvedmysteries.fandom.com//wiki/Morgan_Nick
12,Episode_327,35,2,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Jacqueline_Castaneda
12,Episode_328,36,1,Warren Fulton and Rachael Raver,https://unsolvedmysteries.fandom.com//wiki/Warren_Fulton_and_Rachael_Raver
12,Episode_328,36,1,Tina Jefferson,https://unsolvedmysteries.fandom.com//wiki/Tina_Jefferson
12,Episode_328,36,2,Susan King,https://unsolvedmysteries.fandom.com//wiki/Susan_King
12,Episode_328,36,3,Candy and Roxy,https://unsolvedmysteries.fandom.com//wiki/Candy_and_Roxy
12,Episode_328,36,4,Martha Moxley,https://unsolvedmysteries.fandom.com//wiki/Martha_Moxley
12,Episode_329,37,1,Claudia Kirschhoch,https://unsolvedmysteries.fandom.com//wiki/Claudia_Kirschhoch
12,Episode_329,37,2,Fertility Statues,https://unsolvedmysteries.fandom.com//wiki/Fertility_Statues
12,Episode_329,37,3,Raymond Young,https://unsolvedmysteries.fandom.com//wiki/Raymond_Young
12,Episode_329,37,4,Patricia Stallings,https://unsolvedmysteries.fandom.com//wiki/Patricia_Stallings
12,Episode_330,38,1,Margie Jelovcic,https://unsolvedmysteries.fandom.com//wiki/Margie_Jelovcic
12,Episode_330,38,1,Randy Yager,https://unsolvedmysteries.fandom.com//wiki/Randy_Yager
12,Episode_331,39,1,Carlos Berdeja,https://unsolvedmysteries.fandom.com//wiki/Carlos_Berdeja
12,Episode_331,39,2,Michael Wayne Brown,https://unsolvedmysteries.fandom.com//wiki/Michael_Wayne_Brown
12,Episode_331,39,2,Donna Moses Brown,https://unsolvedmysteries.fandom.com//wiki/Donna_Moses_Brown
12,Episode_331,39,3,Lonnie Zamora UFO Sighting,https://unsolvedmysteries.fandom.com//wiki/Lonnie_Zamora_UFO_Sighting
12,Episode_331,39,4,William Jordan,https://unsolvedmysteries.fandom.com//wiki/William_Jordan
12,Episode_332,40,1,Michael Owen,https://unsolvedmysteries.fandom.com//wiki/Michael_Owen
12,Episode_332,40,1,Wendy Throop,https://unsolvedmysteries.fandom.com//wiki/Wendy_Throop
12,Episode_332,40,2,Gordon Page Jr.,https://unsolvedmysteries.fandom.com//wiki/Gordon_Page_Jr.
12,Episode_332,40,3,Ok-Cha Wortman,https://unsolvedmysteries.fandom.com//wiki/Ok-Cha_Wortman
